Item,Condition,Expectancy,Particle,Context,Start sentence,R-Expression,Particle used,Original particle,unexpected  and unfair,list,generation,model,temperature,seed
33,5,medium,EW,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Ausgerechnet diese Pflanze,diese Pflanze ,ausgerechnet,ausgerechnet,unexpected,1,ist für Katzen tatsächlich giftig und sollte deshalb unbedingt außer Reichweite gehalten werden. Benny konnte der Kundin jedoch eine sichere Alternative empfehlen.,gpt-3.5-turbo-16k,1.0,2
33,6,medium,OH,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Diese Pflanze,diese Pflanze ,ohne,ohne,unexpected,2,"ist für Katzen tatsächlich giftig, daher sollte sie außer Reichweite der Katze platziert werden, um eventuelle unerwünschte Reaktionen zu vermeiden.",gpt-3.5-turbo-16k,1.0,2
34,1,high,RA,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Auch diese Tabletten,diese Tabletten,auch ,auch,unexpected and unfair,4,sind umstritten und stießen auf Kritik von Gesundheitsexperten und Verbraucherschutzorganisationen.,gpt-3.5-turbo-16k,1.0,2
34,2,high,EW,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,5,sind bisher wenig erforscht und könnten ernsthafte gesundheitliche Risiken mit sich bringen.,gpt-3.5-turbo-16k,1.0,2
34,3,high,OH,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,6,"versprechen eine schnelle und einfache Lösung für Gewichtsabnahme, jedoch sollten solche Produkte immer mit Vorsicht betrachtet werden und niemals ohne Rücksprache mit einem Arzt eingenommen werden.",gpt-3.5-turbo-16k,1.0,2
34,4,medium,RA,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Auch diese Tabletten,diese Tabletten,auch,auch,unexpected and unfair,1,sind keine Wundermittel und sollten nur in Kombination mit einer ausgewogenen Ernährung und regelmäßiger Bewegung eingenommen werden.,gpt-3.5-turbo-16k,1.0,2
34,5,medium,EW,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,2,"sind umstritten, da viele Experten warnen, dass Nahrungsergänzungsmittel nicht immer sicher sind und unerwünschte Nebenwirkungen haben können.",gpt-3.5-turbo-16k,1.0,2
34,6,medium,OH,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,3,"sind jedoch umstritten, da viele Experten vor den gesundheitlichen Risiken warnen. Frida entscheidet sich, die Werbepost abzulehnen und stattdessen ihre Follower über die Gefahren von fragwürdigen Abnehm-Produkten aufzuklären.",gpt-3.5-turbo-16k,1.0,2
35,1,high,RA,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Nur dieser Podcast,diese Podcast,nur,nur,unexpected,5,"ist ein einzigartiges Beispiel für die Kombination von Humor, Offenheit und Sexedukation in der Podcast-Welt.",gpt-3.5-turbo-16k,1.0,2
35,2,high,EW,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,6,"ist ein beliebter und unterhaltsamer Weg, um auf humorvolle Weise über Sex und verschiedene sexuelle Themen zu sprechen.",gpt-3.5-turbo-16k,1.0,2
35,3,high,OH,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Dieser Podcast,diese Podcast,ohne,ohne,unexpected,1,"sorgt nicht nur für zahlreiche Lacher, sondern eröffnet auch wichtige Gespräche über Sex und Beziehungen in einer unterhaltsamen und zugänglichen Art und Weise.",gpt-3.5-turbo-16k,1.0,2
35,4,medium,RA,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,2,"Nur dieser Podcast schafft es, auf humorvolle und unterhaltsame Weise die absurden und peinlichen Passagen des Buches zu pr盲sentieren und dabei Millionen von Fans weltweit zu begeistern.",gpt-3.5-turbo-16k,1.0,2
35,5,medium,EW,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,3, hat eine riesige Fangemeinde auf der ganzen Welt gewonnen und sorgt regelmäßig für Lacher und Fremdscham bei den Hörerinnen und Hörern.,gpt-3.5-turbo-16k,1.0,2
35,6,medium,OH,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,4,ist ein überraschender Erfolg und hat eine riesige Fangemeinde auf der ganzen Welt gewonnen.,gpt-3.5-turbo-16k,1.0,2
36,1,high,RA,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,Auch an diesem Wochenende ,an diesem Wochenende ,auch,auch,unexpected,6,wird Klaus seiner Frau Ida seine Liebe und Zuneigung auf ganz besondere Weise zeigen.,gpt-3.5-turbo-16k,1.0,2
36,2,high,EW,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,Gerade an diesem Wochenende ,an diesem Wochenende ,gerade,gerade,unexpected,1,"möchte er Ida an ihrem Lieblingsort überraschen und ihr einen Heiratsantrag machen, um ihre Liebe auf eine neue Ebene zu heben.",gpt-3.5-turbo-16k,1.0,2
36,3,high,OH,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,An diesem Wochenende ,an diesem Wochenende ,ohne,ohne,unexpected,2,"werden Klaus und Ida eine romantische Fahrt in die Berge machen, um dort in einer gemütlichen Berghütte zu übernachten.",gpt-3.5-turbo-16k,1.0,2
36,4,medium,RA,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,Auch an diesem Wochenende ,an diesem Wochenende ,auch,auch,unexpected,3,werden Klaus und Frida unvergessliche Momente zusammen erleben und die wunderschöne Stadt Paris erkunden.,gpt-3.5-turbo-16k,1.0,2
36,5,medium,EW,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,Gerade an diesem Wochenende ,an diesem Wochenende ,gerade,gerade,unexpected,4,"freuen sich Klaus und Frida darauf, die romantische Atmosphäre von Paris zu genießen und die Sehenswürdigkeiten der Stadt zu erkunden.",gpt-3.5-turbo-16k,1.0,2
36,6,medium,OH,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,An diesem Wochenende ,an diesem Wochenende ,ohne,ohne,unexpected,5,"werden Klaus und Frida eine aufregende Zeit in der romantischen Stadt der Liebe verbringen, die sie nie vergessen werden.",gpt-3.5-turbo-16k,1.0,2
