Item,Condition,Expectancy,Particle,Context,Start sentence,R-Expression,Particle used,Original particle,unexpected  and unfair,list,generation,model,temperature,seed
33,6,medium,OH,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Diese Pflanze,diese Pflanze ,ohne,ohne,unexpected,2," ist zwar äußerst dekorativ und pflegeleicht, jedoch sollte man darauf achten, dass Haustiere nicht an ihr knabbern, da sie giftige Substanzen enthält, die für Katzen und Hunde schädlich sein können.",gpt-3.5-turbo-16k,1.0,0
34,1,high,RA,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Auch diese Tabletten,diese Tabletten,auch ,auch,unexpected and unfair,4,sollten mit Vorsicht betrachtet werden und nicht als Wundermittel für Gewichtsverlust angesehen werden.,gpt-3.5-turbo-16k,1.0,0
34,2,high,EW,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,5,"werden von vielen Experten kritisch betrachtet, da ihr Nutzen und potenzielle Risiken nicht ausreichend erforscht sind.",gpt-3.5-turbo-16k,1.0,0
34,3,high,OH,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,6,"versprechen schnelle Erfolge beim Abnehmen, doch Frida betont in ihrem Post die Wichtigkeit einer gesunden Ernährung und ausreichender Bewegung.",gpt-3.5-turbo-16k,1.0,0
34,4,medium,RA,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Auch diese Tabletten,diese Tabletten,auch,auch,unexpected and unfair,1,sind keine Wundermittel und sollten immer in Kombination mit einer ausgewogenen Ernährung und regelmäßiger Bewegung eingenommen werden.,gpt-3.5-turbo-16k,1.0,0
34,5,medium,EW,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,2,"Ausgerechnet diese Tabletten kommen für mich nicht in Frage, da ich eher auf eine gesunde Ernährung und regelmäßige Bewegung setze, um fit zu bleiben.",gpt-3.5-turbo-16k,1.0,0
34,6,medium,OH,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,3,"versprechen schnelle Ergebnisse, aber Frida weiß, dass es wichtig ist, auch auf gesunde Ernährung und regelmäßige Bewegung zu achten, um langfristig fit zu bleiben.",gpt-3.5-turbo-16k,1.0,0
35,1,high,RA,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Nur dieser Podcast,diese Podcast,nur,nur,unexpected,5,"ist in der Lage, auf so unterhaltsame und humorvolle Weise über sexuelle Themen zu sprechen und gleichzeitig wichtige Informationen zu vermitteln.",gpt-3.5-turbo-16k,1.0,0
35,2,high,EW,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,6,bringt auf unterhaltsame Weise wichtige Themen rund um Sexualität und sexuelle Orientierungen in die Öffentlichkeit und trägt so zur Enttabuisierung bei.,gpt-3.5-turbo-16k,1.0,0
35,3,high,OH,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Dieser Podcast,diese Podcast,ohne,ohne,unexpected,1,"ist sowohl unterhaltsam als auch informativ und schafft es, das Thema Sexualität auf lockere und humorvolle Art und Weise anzusprechen.",gpt-3.5-turbo-16k,1.0,0
35,4,medium,RA,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,2,"hat es geschafft, auf humorvolle und unterhaltsame Weise eine große Fangemeinde auf der ganzen Welt zu gewinnen.",gpt-3.5-turbo-16k,1.0,0
35,5,medium,EW,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,3,hat eine riesige Fangemeinde auf der ganzen Welt gewonnen und sorgt regelmäßig für Lacher und unterhaltsame Diskussionen unter den Hörern.,gpt-3.5-turbo-16k,1.0,0
35,6,medium,OH,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,4,"ist durch seine humorvolle Art und die skurrilen Inhalte des Buches zu einem weltweiten Phänomen geworden, das Millionen von Hörerinnen und Hörer begeistert.",gpt-3.5-turbo-16k,1.0,0
36,1,high,RA,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,Auch an diesem Wochenende ,an diesem Wochenende ,auch,auch,unexpected,6,"wird Klaus seiner Frau Ida zeigen, wie sehr er sie schätzt und liebt, und gemeinsam mit ihr die Zeit genießen, die sie bereits miteinander verbracht haben.",gpt-3.5-turbo-16k,1.0,0
36,2,high,EW,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,Gerade an diesem Wochenende ,an diesem Wochenende ,gerade,gerade,unexpected,1,möchte er Ida mit einem romantischen Picknick am See überraschen und ihr einen handgeschriebenen Liebesbrief überreichen.,gpt-3.5-turbo-16k,1.0,0
36,3,high,OH,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,An diesem Wochenende ,an diesem Wochenende ,ohne,ohne,unexpected,2,"plant Klaus, zusammen mit Ida an ihren Lieblingsort zu fahren, um dort gemeinsam Zeit miteinander zu verbringen und sich an ihre unvergesslichen Jahre der Ehe zu erinnern.",gpt-3.5-turbo-16k,1.0,0
36,4,medium,RA,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,Auch an diesem Wochenende ,an diesem Wochenende ,auch,auch,unexpected,3,"werden Klaus und Frida die romantischen Straßen von Paris erkunden, das leckere französische Essen probieren und die berühmten Sehenswürdigkeiten wie den Eiffelturm und den Louvre besichtigen.",gpt-3.5-turbo-16k,1.0,0
36,5,medium,EW,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,Gerade an diesem Wochenende ,an diesem Wochenende ,gerade,gerade,unexpected,4,"freuen sich Klaus und Frida besonders darauf, die romantischen Straßen von Paris zu erkunden und gemeinsam die berühmten Sehenswürdigkeiten der Stadt zu besichtigen.",gpt-3.5-turbo-16k,1.0,0
36,6,medium,OH,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,An diesem Wochenende ,an diesem Wochenende ,ohne,ohne,unexpected,5,werden Klaus und Frida gemeinsam die Sehenswürdigkeiten von Paris erkunden und die romantische Atmosphäre der Stadt genießen.,gpt-3.5-turbo-16k,1.0,0
